source,title,url,snippet,published_date,query,year,extracted,extraction_status
DAWN,PSL 10 formally begins with glitzy opening ceremony at ...,https://www.dawn.com/news/1903543,The tenth edition of the HBL Pakistan Super League (PSL) formally began on Thursday with a glitzy opening ceremony at the Rawalpindi Cricket Stadium.,Not Found,HBL_STRICT,2025,"April 11, 2025",SUCCESS
DAWN,CRICKET: SYNCHRONISING TRAJECTORIES,https://www.dawn.com/news/1905284,"The HBL Pakistan Super League (PSL) celebrated its 10-year milestone on April 11, with all six franchises eager to build on a decade of fierce competition ...",Not Found,HBL_STRICT,2025,"April 20, 2025",SUCCESS
DAWN,Public anger grows at traffic jams during PSL teams ...,https://www.dawn.com/news/1907199,LAHORE: Motorists and motorcyclists have run out of patience and started blaring horns during the movement of cricket teams participating in the HBL Pakistan ...,Not Found,HBL_STRICT,2025,"April 29, 2025",SUCCESS
DAWN,Second phase of Clean Karachi initiative launched from Lyari,https://www.dawn.com/news/1499881,"He said so far it had received Rs50 million from Habib Bank Limited, Rs20m from K-Electric, Rs10m from Jubilee Insurance and Rs5m from a Chinese company. “I ...",Not Found,HBL_STRICT,2019,"August 17, 2019",SUCCESS
DAWN,Ilyas aiming to cash in on PSL experience - Newspaper,https://www.dawn.com/news/1467013,Ilyas was then picked up by Multan Sultans for the ongoing fourth edition of HBL Pakistan Super League. Needless to say he is trying his best to live up to ...,Not Found,HBL_STRICT,2019,"March 2, 2019",SUCCESS
DAWN,Special report: What does the future hold for Karachi's ...,https://www.dawn.com/news/1455851,"More recently, such space has formally been provided in a park in Sector 11-B of North Karachi, which has been taken over by Habib Bank Limited under the 'Adopt ...",Not Found,HBL_STRICT,2019,"January 6, 2019",SUCCESS
DAWN,ATM robber whose video went viral dies in police custody ...,https://www.dawn.com/news/1502942,The incident occurred on Shahi road at Habib Bank Limited. A case was registered against the suspect under Sections 411 (dishonestly receiving stolen ...,Not Found,HBL_STRICT,2019,"September 1, 2019",SUCCESS
DAWN,Brazen ATM thief who stuck tongue out at security camera ...,https://www.dawn.com/news/1502778,"The incident occurred on Shahi road at Habib Bank Limited. According to the district police officer's spokesperson, Zeeshan Randhawa, the thief was ...",Not Found,HBL_STRICT,2019,"August 31, 2019",SUCCESS
DAWN,30m approach Ehsaas programme for financial help,https://www.dawn.com/news/1547070,"The deserving families would get this cash assistance after biometric verification through over 18,065 sale points or retail shops of Habib Bank Limited (HBL) ...",Not Found,HBL_STRICT,2020,"April 7, 2020",SUCCESS
DAWN,PSL 2020 trophy unveiled at Karachi's National Stadium,https://www.dawn.com/news/1535439,"The HBL Pakistan Super League (PSL) 2020 trophy was unveiled at the National Stadium in Karachi on Wednesday, in what was the first-ever trophy unveiling ...",Not Found,HBL_STRICT,2020,"February 19, 2020",SUCCESS
DAWN,SC rejects petition challenging PCB's media rights ...,https://www.dawn.com/news/1578471,"... HBL-Pakistan Super League (PSL) 2020 events. Justice Mushir Alam, during a chamber hearing, suggested to the petitioner, who happens to be a former member ...",Not Found,HBL_STRICT,2020,"September 8, 2020",SUCCESS
DAWN,Fresh roadblock for Tapi as Pakistan seeks gas price cut,https://www.dawn.com/news/1527164,The fresh loan was required to settle about Rs38.12bn loan contracted by Wapda from Habib Bank Limited a few years ago for payment of net hydel profit to ...,Not Found,HBL_STRICT,2020,"January 9, 2020",SUCCESS
DAWN,"10m people with low income to get Rs12,000 stipend in ...",https://www.dawn.com/news/1544105,... Habib Bank Limited (HBL) and Bank Al-Falah Limited. She said that those low-income group people not currently enrolled in the Ehsaas Kafalat programme would ...,Not Found,HBL_STRICT,2020,"March 27, 2020",SUCCESS
DAWN,"PSL teams face travel problems during Multan, Rawalpindi ...",https://www.dawn.com/news/1537513,"... HBL Pakistan Super League (PSL), especially in travelling matters during poor weather conditions. — Dawn/File. Jump to comments. Join our Whatsapp Channel.",Not Found,HBL_STRICT,2020,"March 1, 2020",SUCCESS
DAWN,PSL to go pink to raise breast cancer awareness on March 7,https://www.dawn.com/news/1538869,The Pakistan Cricket Board (PCB) has decided to raise awareness for breast cancer during HBL Pakistan Super League (PSL) 2020 matches in Lahore and ...,Not Found,HBL_STRICT,2020,"March 6, 2020",SUCCESS
DAWN,Massive cash handouts scheme gets under way - Pakistan,https://www.dawn.com/news/1547995,"... Habib Bank Limited and Bank Al-Falah — and 3,000 camp sites established with the assistance of the provincial governments. “Today Prime Minister Imran Khan ...",Not Found,HBL_STRICT,2020,"April 10, 2020",SUCCESS
DAWN,3 Chinese nationals acquitted in ATM-skimming case due ...,https://www.dawn.com/news/1525877,"According to the prosecution, Qiaocheng and Shaowen were allegedly spotted under suspicious circumstances around an ATM machine installed at a Habib Bank ...",Not Found,HBL_STRICT,2020,"January 2, 2020",SUCCESS
DAWN,"Entire PSL a big hit despite corona disruption, says Waqar",https://www.dawn.com/news/1541526,Current national team's bowling coach Waqar Younis has described the HBL Pakistan Super League 2020 as a resounding success despite the pandemic outbreak.,Not Found,HBL_STRICT,2020,"March 17, 2020",SUCCESS
DAWN,PSL juggernaut rolls on sans foreign players and fans - Sport,https://www.dawn.com/news/1540921,KARACHI: After a gloomy Friday when as many as 16 foreigners — 14 players and two coaching-staff members — pulled out of the HBL Pakistan Super League 2020 ...,Not Found,HBL_STRICT,2020,"March 15, 2020",SUCCESS
DAWN,Pakistan cricket — the most searched topic in 2020 - Sport,https://www.dawn.com/news/1595244,"... HBL Pakistan Super League 2020 in Karachi. The move paid dividends in attracting the populace towards the game, underscored by the presence of both events ...",Not Found,HBL_STRICT,2020,"December 12, 2020",SUCCESS
DAWN,"Amir, Babar shine as Kings outplay Zalmi - Newspaper",https://www.dawn.com/news/1538039,"RAWALPNDI: Inspired by a brilliant spell of swing bowling from Mohammad Amir and superb batting from Babar Azam, Karachi Kings outclassed former HBL Pakistan ...",Not Found,HBL_STRICT,2020,"March 3, 2020",SUCCESS
DAWN,KE to calculate bills on average units - Pakistan,https://www.dawn.com/news/1543999,"This service can be availed at Askari Bank Limited, Bank Al Habib Limited, Bank Alfalah Limited, Faysal Bank Limited, Habib Bank Limited, Habib Metro Bank ...",Not Found,HBL_STRICT,2020,"March 27, 2020",SUCCESS
DAWN,"PCB names 130 referees, umpires for domestic season ...",https://www.dawn.com/news/1577961,This panel will be responsible for officiating in the Second XI Cricket Association matches and will set-up for First XI and HBL Pakistan Super League duties as ...,Not Found,HBL_STRICT,2020,"September 5, 2020",SUCCESS
DAWN,Watson's knock in vain as Quetta succumb to Rossouw blitz,https://www.dawn.com/news/1537524,"Multan Sultans now lead the points table with eight points in the 5th HBL Pakistan Super League. Chasing a daunting winning target of 200, the Gladiators ...",Not Found,HBL_STRICT,2020,"March 1, 2020",SUCCESS
DAWN,"Qalandars, Sultans look for PSL turnaround under new ...",https://www.dawn.com/news/1535698,LAHORE: All is set here for the second match of the 5th HBL Pakistan Super League (PSL) 2020 and the first to be played at the Gaddafi Stadium between Lahore ...,Not Found,HBL_STRICT,2020,"February 21, 2020",SUCCESS
DAWN,HBL retains PSL title sponsorship till 2025 - Sport,https://www.dawn.com/news/1658887,Habib Bank Limited which has reacquired the title sponsorship of Pakistan Cricket Board's pinnacle tournament for another four-year cycle (2022-2025).,Not Found,HBL_STRICT,2021,"November 19, 2021",SUCCESS
DAWN,Finance management tool for HBL app users launched,https://www.dawn.com/news/1616485,"KARACHI: Habib Bank Limited has joined forces with Hysab Kytab to launch the first comprehensive 'personal finance manager (PFM)' solution, offered for the ...",Not Found,HBL_STRICT,2021,"April 5, 2021",SUCCESS
DAWN,"PCB announces schedule for PSL 2022, player draft to be ...",https://www.dawn.com/news/1661751,The first match of the HBL Pakistan Super League (PSL) 2022 will be held in Karachi on January 27 and Lahore will host the tournament's final on February 27.,Not Found,HBL_STRICT,2021,"December 3, 2021",SUCCESS
DAWN,Rashid Khan longs for more Test opportunities ...,https://www.dawn.com/news/1684073,Read more. HBL Pakistan Super League: Rashid Khan set to leave for national duty.,Not Found,HBL_STRICT,2022,"April 9, 2022",SUCCESS
DAWN,Focus on Babar as Zalmi face Kings,https://www.dawn.com/news/1736983,"KARACHI: In his first game as captain of Peshawar Zalmi, Babar Azam will be up against the side he's played for in the past six editions of the HBL Pakistan ...",Not Found,HBL_STRICT,2023,"February 14, 2023",SUCCESS
DAWN,Moeen Ali to miss most part of PSL - Sport,https://www.dawn.com/news/1735884,England's Moeen Ali will miss most part of the eighth edition of the HBL Pakistan Super League due to national team commitments.,Not Found,HBL_STRICT,2023,"February 8, 2023",SUCCESS
DAWN,Mohsin meets Wahab to discuss selection for NZ series,https://www.dawn.com/news/1823247,... HBL Pakistan Super League for the series which starts on April 18. “A pool of players selected purely on merit and performances will possess the ability to ...,Not Found,HBL_STRICT,2024,"March 23, 2024",SUCCESS
DAWN,HBL Pakistan Super League: Clinical Gladiators down ...,https://www.dawn.com/news/1912526,Quetta Gladiators sealed a spot in the HBL Pakistan Super League (PSL) with a clinical 30-run victory over Islamabad United in the Qualifier here at the ...,Not Found,HBL_STRICT,2025,"May 22, 2025",SUCCESS
DAWN,HBL Pakistan Super League Tenth edition set to begin ...,https://www.dawn.com/news/1903381,The tenth edition of the HBL Pakistan Super League (PSL) has arrived. That it will mark a decade of the country's very own cash-rich franchise T20 tournament.,Not Found,HBL_STRICT,2025,"April 11, 2025",SUCCESS
DAWN,"Professional, sincere efforts have enhanced PCB's ...",https://www.dawn.com/news/1578103,"“Furthermore, nearly 425 foreign players expressed interest in playing in the HBL Pakistan Super League 2020 with 40-odd spending nearly a month in Pakistan ...",Not Found,HBL_STRICT,2020,"September 6, 2020",SUCCESS
DAWN,Karachi Kings vs Lahore Qalandars — a rivalry with ...,https://www.dawn.com/news/1534253,The HBL Pakistan Super League (PSL) has become synonymous with quality cricket and the six league franchises are supported by passionate fans who give it ...,Not Found,HBL_STRICT,2020,"February 13, 2020",SUCCESS
DAWN,"Families of players from Multan, Pindi look ahead to ...",https://www.dawn.com/news/1536534,LAHORE: The HBL Pakistan Super League got off to a stupendous start in Karachi and Lahore and the action now shifts to Multan and Rawalpindi.,Not Found,HBL_STRICT,2020,"February 25, 2020",SUCCESS
DAWN,South Africa confirm Pakistan tour after a gap of 14 years,https://www.dawn.com/news/1594861,"... HBL Pakistan Super League title,"" Azam said. Azam said he was pleased that the Pakistan team will be playing more matches against teams ""ranked above us ...",Not Found,HBL_STRICT,2020,"December 9, 2020",SUCCESS
DAWN,"Highest wicket-taker till now, Hasnain savouring PSL ...",https://www.dawn.com/news/1538811,"Young fast bowler Mohammad Hasnain aims to become an integral component of the national side, while the most successful wicket-taker in the ongoing HBL Pakistan ...",Not Found,HBL_STRICT,2020,"March 6, 2020",SUCCESS
DAWN,"Sammy relinquishes Zalmi captaincy, takes up head coach ...",https://www.dawn.com/news/1538808,The announcement to this effect was officially made during a hastily-arranged media conference hours before Peshawar Zalmi's fixture in the HBL Pakistan Super ...,Not Found,HBL_STRICT,2020,"March 6, 2020",SUCCESS
DAWN,Rawalpindi fans all set to buzz for thrilling PSL clashes,https://www.dawn.com/news/1536622,It is a predetermined assessment that the HBL Pakistan Super League 2020 jamboree at the Pindi Cricket Stadium has guaranteed overflowing crowds.,Not Found,HBL_STRICT,2020,"February 26, 2020",SUCCESS
DAWN,Bangladesh's Mushfiqur Rahim refuses to visit Pakistan ...,https://www.dawn.com/news/1529097,After a gap — during which the HBL Pakistan Super League 2020 will be played — Bangladesh will return to play an ODI in Karachi on April 3 and the second ...,Not Found,HBL_STRICT,2020,"January 18, 2020",SUCCESS
DAWN,"Zimbabwe to tour Pakistan next month for ODI, T20 series",https://www.dawn.com/news/1581222,"... HBL Pakistan Super League V, in the 2019-20 season not only strengthens Pakistan's reputation as a safe and secure country but also a healthy one after ...",Not Found,HBL_STRICT,2020,"September 23, 2020",SUCCESS
DAWN,Financial and corporate oil spill - Newspaper,https://www.dawn.com/news/1643469,The National Bank of Pakistan (NBP) has the highest outstanding exposure of Rs18.824bn while Habib Bank Limited (HBL) has the 2nd largest exposure of Rs5.44bn.,Not Found,HBL_STRICT,2021,"August 30, 2021",SUCCESS
DAWN,Hasan opts to play on after resolving family matter - Sport,https://www.dawn.com/news/1629397,ABU DHABI: Islamabad United fast bowler Hasan Ali has decided to stay for the rest of the HBL Pakistan Super League after resolving an undisclosed family ...,Not Found,HBL_STRICT,2021,"June 15, 2021",SUCCESS
DAWN,Govt pays Rs89bn to 20 IPPs as first instalment,https://www.dawn.com/news/1627607,"The remaining 60pc will be paid within six months in a similar manner. Banks involved in the transaction included Habib Bank Limited, MCB Bank Ltd, Allied Bank, ...",Not Found,HBL_STRICT,2021,"June 5, 2021",SUCCESS
DAWN,Afghan teenager Noor inspires Karachi Kings to narrow ...,https://www.dawn.com/news/1629964,KARACHI: Karachi Kings heaved a sigh of relief in the HBL Pakistan Super League 6 at the Sheikh Zayed Stadium in Abu Dhabi late on Thursday night as they ...,Not Found,HBL_STRICT,2021,"June 18, 2021",SUCCESS
DAWN,"Player, coach breach bio-secure bubble as PSL 6 opens",https://www.dawn.com/news/1608480,"“As reiterated previously, the health and safety of all individuals associated with HBL Pakistan ... Habib Bank Limited (HBL) chief executive officer Mohammad ...",Not Found,HBL_STRICT,2021,"February 21, 2021",SUCCESS
DAWN,Multan Sultans revive campaign with close win over ...,https://www.dawn.com/news/1628680,KARACHI: Multan Sultans scored a hard-fought 12-run win over Karachi Kings to keep their HBL Pakistan Super League 6 playoffs' aspirations right on track at ...,Not Found,HBL_STRICT,2021,"June 11, 2021",SUCCESS
DAWN,Zazai dazzles as Peshawar Zalmi dethrone Karachi Kings ...,https://www.dawn.com/news/1630751,KARACHI: Hazratullah Zazai almost singlehandedly halted Karachi Kings' title defence in the HBL Pakistan Super League with a swashbuckling 38-ball knock off ...,Not Found,HBL_STRICT,2021,"June 22, 2021",SUCCESS
DAWN,Pakistan Super League 6 – Team Profile: Multan Sultans ...,https://www.dawn.com/news/1607772,KARACHI: Multan Sultans were the last franchise to join the HBL Pakistan Super League family and in three seasons since 2018 they had made steady progress.,Not Found,HBL_STRICT,2021,"February 17, 2021",SUCCESS
DAWN,Multan Sultans' man-mountain Tim David shares PSL ...,https://www.dawn.com/news/1673078,Read more. HBL Pakistan Super League: Tim David's ...,Not Found,HBL_STRICT,2022,"February 3, 2022",SUCCESS
DAWN,Cooking oil brand Soya Supreme plans IPO,https://www.dawn.com/news/1774745,"The board has authorised the management to appoint Habib Bank Limited (HBL) and KTrade, a brokerage, to initiate the process of an IPO, Hussain told Reuters.",Not Found,HBL_STRICT,2023,"September 8, 2023",SUCCESS
DAWN,"Set to operate at maximum potential, PSL to commence ...",https://www.dawn.com/news/1736800,"KARACHI: Into its eighth season, the HBL Pakistan Super League is set to operate at its maximum potential. For the first time since its inaugural edition in ...",Not Found,HBL_STRICT,2023,"February 13, 2023",SUCCESS
DAWN,Munro and company upstage breathtaking Usman ton to ...,https://www.dawn.com/news/1820585,"... HBL Pakistan Super League. More importantly, the adventure-filled triumph sent the United into the playoffs where table toppers Sultans have already reached ...",Not Found,HBL_STRICT,2024,"March 11, 2024",SUCCESS
DAWN,"HBL PSL 2025: Haris, Abdullah star as Lahore Qalandars ...",https://www.dawn.com/news/1912710,"Despite dropping catches and leaking boundaries, Qalandars bowled and batted with authority in the HBL Pakistan ...",Not Found,HBL_STRICT,2025,"May 23, 2025",SUCCESS
DAWN,PSL 10 to completely integrate Match Officials' Technology,https://www.dawn.com/news/1902175,"LAHORE: The HBL Pakistan Super League (PSL) on Friday announced the complete integration of Match Officials' Technology (MOT), powered by Hawk-Eye ...",Not Found,HBL_STRICT,2025,"April 5, 2025",SUCCESS
DAWN,Karakoram Winterlude festival kicks off - Pakistan,https://www.dawn.com/news/1884848,Traditional dancers in colourful attire showcase region's rich culture; Allied Bank Limited triumphs over Habib Bank Limited with an 8-0 victory in opening ...,Not Found,HBL_STRICT,2025,"January 13, 2025",SUCCESS
DAWN,PCB starts PSL valuation process - Sport,https://www.dawn.com/news/1937808,HBL Pakistan Super League: Clinical Gladiators down United to make final.,Not Found,HBL_STRICT,2025,"August 28, 2025",SUCCESS
DAWN,HBL PSL 2025: Abrar tears through Peshawar Zalmi ...,https://www.dawn.com/news/1903765,HBL Pakistan Super League: Holder stars as United crush Qalandars in flying ...,Not Found,HBL_STRICT,2025,"April 12, 2025",SUCCESS
DAWN,Things not looking up for Pakistan cricket as PCB ...,https://www.dawn.com/news/1578704,"Yes, holding all the matches of the fifth HBL Pakistan Super League (PSL) in Pakistan and revival of Test cricket at home besides hosting some international ...",Not Found,HBL_STRICT,2020,"September 9, 2020",SUCCESS
DAWN,First Pakistani bank opens branch in Beijing,https://www.dawn.com/news/1613986,"The Habib Bank Limited (HBL), one of Pakistan's largest private banks, has opened its branch in Beijing, according to a statement released in Karachi on Monday.",Not Found,HBL_STRICT,2021,"March 22, 2021",SUCCESS
DAWN,PCB announces PSL 2021 schedule - Sport,https://www.dawn.com/news/1600484,"LAHORE: Due to Covid-19 pandemic the Pakistan Cricket Board's plan to hold matches of the 2021 HBL Pakistan Super League at five centres instead of four, ...",Not Found,HBL_STRICT,2021,"January 9, 2021",SUCCESS
DAWN,Team Profile: Lahore Qalandars aiming for ultimate glory,https://www.dawn.com/news/1607958,"KARACHI: Lahore Qalandars, arguably the most favourite HBL Pakistan Super League franchise for the cricketing masses, had to suffer four years of heartbreak ...",Not Found,HBL_STRICT,2021,"February 18, 2021",SUCCESS
DAWN,Rizwan named captain of PSL XI - Sport,https://www.dawn.com/news/1631481,"LAHORE: The Pakistan Cricket Board on Friday announced the Team of HBL Pakistan Super League 6, which includes three players each from Islamabad United and ...",Not Found,HBL_STRICT,2021,"June 26, 2021",SUCCESS
DAWN,FIA to attach properties owned by Shaheen Air,https://www.dawn.com/news/1603034,The airline had also committed 'wilful default' amounting to Rs11bn against the Habib Bank Limited and Rs50m wilful default against the United Bank Limited ...,Not Found,HBL_STRICT,2021,"January 23, 2021",SUCCESS
DAWN,Young Wasim aiming for the top - Sport,https://www.dawn.com/news/1609419,... HBL Pakistan Super League. The 19-year-old wants to represent Pakistan at the highest level as an all-rounder. He had an impressive beginning with the ball ...,Not Found,HBL_STRICT,2021,"February 26, 2021",SUCCESS
DAWN,PSL 6 matches set to resume on June 1: PCB - Sport,https://www.dawn.com/news/1617676,"The Pakistan Cricket Board (PCB) has announced the schedule for the remaining matches of the HBL Pakistan Super League 6 (PSL 6), with the tournament set to ...",Not Found,HBL_STRICT,2021,"April 11, 2021",SUCCESS
DAWN,Pakistan Super League 6 – Team Profile: Islamabad ...,https://www.dawn.com/news/1607279,KARACHI: No franchise has won more titles in the HBL Pakistan Super League (PSL) history than Islamabad United. They made it to the final twice in the first ...,Not Found,HBL_STRICT,2021,"February 14, 2021",SUCCESS
DAWN,"Aleem, Ahsan nominated to supervise PSL 6 final",https://www.dawn.com/news/1627951,"KARACHI: Aleem Dar and Ahsan Raza, arguably country's top two umpires, will officiate in the final of HBL Pakistan Super League (PSL) 6 at the Sheikh Zayed ...",Not Found,HBL_STRICT,2021,"June 7, 2021",SUCCESS
DAWN,PSL franchises ask PCB to hold remaining league games ...,https://www.dawn.com/news/1611470,All six franchises of the HBL Pakistan Super League (PSL) have asked the Pakistan Cricket Board (PCB) to hold the remaining 20 matches of Covid-19-hit sixth ...,Not Found,HBL_STRICT,2021,"March 9, 2021",SUCCESS
DAWN,Pakistan Super League 6 – Team Profile: Quetta Gladiators ...,https://www.dawn.com/news/1607338,"Quetta Gladiators have been the only HBL Pakistan Super League franchise which has retained the captain, head coach and mentor for the sixth straight season.",Not Found,HBL_STRICT,2021,"February 15, 2021",SUCCESS
DAWN,"West Indies to tour Pakistan in December, play 3 T20Is and ...",https://www.dawn.com/news/1655948,"... HBL Pakistan Super League 2022 and Australia's first full series to follow,"" said PCB Chairman Ramiz Raja. “West Indies have always remained one of Pakistan ...",Not Found,HBL_STRICT,2021,"November 4, 2021",SUCCESS
DAWN,Pakistan Super League 6 – Team Profile: Karachi Kings ...,https://www.dawn.com/news/1608128,KARACHI: No HBL Pakistan Super League champions had ever managed to retain their crown but Karachi Kings are determined to change that around under their ...,Not Found,HBL_STRICT,2021,"February 19, 2021",SUCCESS
DAWN,"Without economic independence, political ...",https://www.dawn.com/news/1614172,"Habib Bank Limited was formed at the request and direction of the Quaid in Bombay in 1942. Post-partition, it moved its headquarter to Karachi, again at the ...",Not Found,HBL_STRICT,2021,"March 23, 2021",SUCCESS
DAWN,Flower expects Rizwan to lead Multan Sultans from front,https://www.dawn.com/news/1607959,Head coach Andy Flower has no qualms that Multan Sultans will perform better under their new captain Mohammad Rizwan in the HBL Pakistan Super League 6.,Not Found,HBL_STRICT,2021,"February 18, 2021",SUCCESS
DAWN,Comment: Transitioning away from a cash economy,https://www.dawn.com/news/1779399,"... Habib Bank Limited, and president of Bank of Punjab, respectively. Published in Dawn, October 5th, 2023. Newspaper. Email. Your Name*. Recipient Email*. Cancel.",Not Found,HBL_STRICT,2023,"October 5, 2023",SUCCESS
DAWN,South Africa name Bavuma as first Black African Test captain,https://www.dawn.com/news/1737704,Read more. HBL Pakistan Super League: Rossouw-powered Multan ...,Not Found,HBL_STRICT,2023,"February 18, 2023",SUCCESS
DAWN,HBL PSL 2024: Zalmi edge Sultans in thriller despite ...,https://www.dawn.com/news/1819429,"Here on Tuesday night, it was set up for Iftikhar to take the charge for Multan Sultans against Peshawar Zalmi in the HBL Pakistan Super League match.",Not Found,HBL_STRICT,2024,"March 6, 2024",SUCCESS
DAWN,HBL PSL 2025: Sahibzada stars with century as Islamabad ...,https://www.dawn.com/news/1904293,"RAWALPINDI: Months ago, Sahibzada Farhan was not considered good enough for the HBL Pakistan Super League. On Monday night here at the Rawalpindi Cricket ...",Not Found,HBL_STRICT,2025,"April 15, 2025",SUCCESS
DAWN,"PCB changes venue, date for PSL draft - Newspaper",https://www.dawn.com/news/1883795,LAHORE: The Pakistan Cricket Board (PCB) has announced a change of venue and dates for the players' draft ceremony for the 10th edition of the HBL Pakistan ...,Not Found,HBL_STRICT,2025,"January 8, 2025",SUCCESS
DAWN,10th edition of PSL kicks off amid fanfare in Pindi,https://www.dawn.com/news/1903705,A colourful and impressive ceremony marked the beginning of the 10th edition of the HBL Pakistan Super League (PSL) here at the Rawalpindi Cricket Stadium on ...,Not Found,HBL_STRICT,2025,"April 12, 2025",SUCCESS
DAWN,CRICKET: THE FLOWER OF MULTAN SULTANS,https://www.dawn.com/news/1633997,"Multan is known as the city of saints and, on June 24, 2021, the Multan Sultans — the youngest franchise of the HBL-Pakistan Super League — became worthy ...",Not Found,HBL_STRICT,2021,"July 11, 2021",SUCCESS
DAWN,Pakistan Super League 6 – Team Profile: Peshawar Zalmi ...,https://www.dawn.com/news/1607550,Peshawar Zalmi have always been among serious contenders for the HBL Pakistan Super League crown after having clinched the title in 2017 and finishing runners- ...,Not Found,HBL_STRICT,2021,"February 16, 2021",SUCCESS
DAWN,ECC okays Rs48bn for Ehsaas cash handouts - Business,https://www.dawn.com/news/1625896,"... Habib Bank Limited in Punjab, Balochistan and Sindh through biometrically enabled ATMs and retail Points of Sale (POS) agents, as well as through dedicated ...",Not Found,HBL_STRICT,2021,"May 27, 2021",SUCCESS
DAWN,"Guptill, Miller looking forward to resumption of PSL 6 - Sport",https://www.dawn.com/news/1628099,New Zealand opener Martin Guptill said on Monday he is doubly delighted at making his debut in the HBL Pakistan Super League 6for reigning champions Karachi ...,Not Found,HBL_STRICT,2021,"June 8, 2021",SUCCESS
DAWN,"PSL 7 draft: Jason Roy rejoins Gladiators, Qalandars pick ...",https://www.dawn.com/news/1663423,The six HBL Pakistan Super League (PSL) franchises on Sunday finalised their squads in their quest to lift the glittering trophy of the seventh edition of the ...,Not Found,HBL_STRICT,2021,"December 12, 2021",SUCCESS
DAWN,It was a difficult night for Quetta against Islamabad,https://www.dawn.com/news/1629067,"Jake Weatherald, unquestionably, was the solitary Quetta Gladiators player to earn plaudits for a solid performance on his HBL Pakistan Super League debut.",Not Found,HBL_STRICT,2021,"June 13, 2021",SUCCESS
DAWN,National T20 Cup begins from today - Sport,https://www.dawn.com/news/1647888,"... HBL Pakistan Super League 7 Player Draft. Other than Pakistan captain Babar and Rizwan, the national side's white-ball vice-captain Shadab Khan, Shaheen ...",Not Found,HBL_STRICT,2021,"September 23, 2021",SUCCESS
DAWN,Wasim Khan steps down as PCB chief executive,https://www.dawn.com/news/1649222,"... HBL Pakistan Super League during the last two years,” he said. “When I arrived in 2019, there was a real need to build relationships and restore and enhance ...",Not Found,HBL_STRICT,2021,"September 30, 2021",SUCCESS
DAWN,PCB approves first boards of six cricket associations - Sport,https://www.dawn.com/news/1610063,... HBL Pakistan Super League 6. “The BoG appreciated the Pakistan men's national cricket team for their series win against South Africa at the back of a tough ...,Not Found,HBL_STRICT,2021,"March 1, 2021",SUCCESS
DAWN,Qais keeps alive Gladiators' playoff hopes,https://www.dawn.com/news/1610564,Quetta Gladiators were left smiling on Wednesday as they finally stopped a four-match losing streak in the HBL Pakistan Super League 6.,Not Found,HBL_STRICT,2021,"March 4, 2021",SUCCESS
DAWN,Qasim Akram named to lead Pakistan U-19 on Bangladesh ...,https://www.dawn.com/news/1617202,"... HBL Pakistan Super League 6 season as an emerging player. Qasim also performed well as off-spinner. Commenting on this appointment, Qasim remarked: “It is a ...",Not Found,HBL_STRICT,2021,"April 9, 2021",SUCCESS
DAWN,"Quetta sign up Gayle, Lynn joins Multan for PSL VI - Sport",https://www.dawn.com/news/1600861,... HBL Pakistan Super League franchises confirmed their line-ups for the sixth edition of PCB's marquee event. Hasan Ali — the Pakistan paceman who was a ...,Not Found,HBL_STRICT,2021,"January 11, 2021",SUCCESS
DAWN,Imad credits bowlers for Karachi Kings' comeback win,https://www.dawn.com/news/1630135,A relieved Imad Wasim credited his bowlers for Karachi Kings' comeback during their 'must-win' clash in the HBL Pakistan Super League 6 against traditional ...,Not Found,HBL_STRICT,2021,"June 19, 2021",SUCCESS
DAWN,HBL faces secondary liability in US terror financing case,https://www.dawn.com/news/1712624,"Pakistan's largest commercial bank, Habib Bank Limited (HBL), faces secondary liability in a terror financing case in the United States.",Not Found,HBL_STRICT,2022,"September 30, 2022",SUCCESS
DAWN,HBL Pakistan Super League: Rashid Khan set to leave for ...,https://www.dawn.com/news/1675988,Lahore Qalandars' star player Rashid Khan is set to leave the HBL Pakistan Super League for his national duty with Afghanistan team.,Not Found,HBL_STRICT,2022,"February 20, 2022",SUCCESS
DAWN,"For Shadab Khan, leading Islamabad United has proved ...",https://www.dawn.com/news/1674062,HBL Pakistan Super League: Shadab-inspired Islamabad United keep Karachi Kings winless ... Shadab should translate his PSL all-round form into internationals ASAP ...,Not Found,HBL_STRICT,2022,"February 9, 2022",SUCCESS
DAWN,Health startup Tibbi.pk wins She Loves Tech Pakistan ...,https://www.dawn.com/news/1717344,"The competition, organised by CIRCLE Women Association and Habib Bank Limited, was held in Pakistan for the sixth consecutive year. More than 1,000 women ...",Not Found,HBL_STRICT,2022,"October 28, 2022",SUCCESS
DAWN,Hashim Amla showers praise on Pakistan cricket team - Sport,https://www.dawn.com/news/1673079,"Coming to the HBL Pakistan Super League 7, he praised the tournament's standards and talent available on show. When questioned on the growth of the younger ...",Not Found,HBL_STRICT,2022,"February 3, 2022",SUCCESS
DAWN,ICC T20 Cricketer of the Year Rizwan counts on hard work ...,https://www.dawn.com/news/1671197,... HBL Pakistan Super League. The right-hander said he was not looking to 'defend' the title for the outfit and that he and his team wanted to take it as ...,Not Found,HBL_STRICT,2022,"January 24, 2022",SUCCESS
