date,Open,High,Low,Close,Volume,daily_sentiment,daily_sentiment_sum,daily_news_count,daily_pos,daily_neg,daily_neu,quarterly_sentiment,annual_sentiment,log_return,close_next,log_return_next,direction_next,quarterly_date,annual_date
2019-12-30,103.4900987031006,103.81096550404848,99.40057581960777,100.26880645751952,703600,0.0,0.0,0,0,0,0,0.128999,-0.698984,-0.023809301462632604,99.04195404052734,-0.012311105625936847,0,2019-09-30,2018-12-31
2019-12-31,100.3506025486695,100.66518124004465,98.14855170904352,99.04195404052734,969900,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.012311105625936847,102.5023193359375,0.03434188743702382,1,2019-09-30,2019-12-31
2020-01-01,100.03602355503004,103.30764001541014,99.87873420981772,102.5023193359375,675200,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.03434188743702382,105.76134490966795,0.03129966665177886,1,2019-09-30,2019-12-31
2020-01-02,103.81095345915192,106.32129451704655,103.24471573490064,105.76134490966795,3173800,0.0,0.0,1,0,0,1,0.128999,-0.774062,0.03129966665177886,102.74140167236328,-0.028969924787909385,0,2019-09-30,2019-12-31
2020-01-03,106.64217549307706,111.046277135859,101.07412886177372,102.74140167236328,7295200,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.028969924787909385,101.43903350830078,-0.012757204928341537,0,2019-09-30,2019-12-31
2020-01-06,101.01121113249089,102.86093521653956,100.65258684672764,101.43903350830078,1191100,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.012757204928341537,105.02523040771484,0.034742647964214335,1,2019-09-30,2019-12-31
2020-01-07,99.75289841410655,105.66697358409016,99.75289841410655,105.02523040771484,1429600,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.034742647964214335,101.01121520996094,-0.03896905853051624,0,2019-09-30,2019-12-31
2020-01-08,102.8672274861585,105.85572492077166,100.3505980675369,101.01121520996094,3016100,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.03896905853051624,105.74246215820312,0.04577498319862361,1,2019-09-30,2019-12-31
2020-01-09,103.18178757790996,105.95007559968528,103.18178757790996,105.74246215820312,2783200,0.0,0.0,1,0,0,1,0.128999,-0.774062,0.04577498319862361,106.39680480957033,0.006169010913400719,1,2019-09-30,2019-12-31
2020-01-10,106.32759711383224,106.956754493204,105.2265716999316,106.39680480957033,2040200,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.006169010913400719,107.5733413696289,0.010997313771671458,1,2019-09-30,2019-12-31
2020-01-13,106.32761226896628,108.2150846761077,105.69845479991916,107.5733413696289,2117500,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.010997313771671458,107.73690032958984,0.0015192866826128082,1,2019-09-30,2019-12-31
2020-01-14,107.25244651684577,109.00150305616854,106.83091227465286,107.73690032958984,848900,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.0015192866826128082,107.4600830078125,-0.002572689172178677,0,2019-09-30,2019-12-31
2020-01-15,107.73691379254514,108.1395741339254,106.39051737603803,107.4600830078125,1300700,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.002572689172178677,107.15809631347656,-0.002814178133390577,0,2019-09-30,2019-12-31
2020-01-16,106.49118138455457,107.71174831459736,105.82427605581292,107.15809631347656,617600,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.002814178133390577,107.47896575927734,0.0029898814466946533,1,2019-09-30,2019-12-31
2020-01-17,106.9567639362727,108.52965752357082,106.7680147857608,107.47896575927734,670100,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.0029898814466946533,106.04447174072266,-0.01343661021521747,0,2019-09-30,2019-12-31
2020-01-20,107.58590530606612,107.58590530606612,104.4401186012104,106.04447174072266,1059600,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.01343661021521747,105.70472717285156,-0.003208936431883025,0,2019-09-30,2019-12-31
2020-01-21,106.8435100863468,107.5229916035433,104.44012430450626,105.70472717285156,458400,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.003208936431883025,105.9815444946289,0.002615355992475976,1,2019-09-30,2019-12-31
2020-01-22,105.15106185675818,106.95674022257631,105.15106185675818,105.9815444946289,530100,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.002615355992475976,106.9126968383789,0.008747613609630278,1,2019-09-30,2019-12-31
2020-01-23,106.32129703246672,107.46007022496224,105.69842784091134,106.9126968383789,436100,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.008747613609630278,106.34017944335938,-0.005369388497732608,0,2019-09-30,2019-12-31
2020-01-24,106.6421722874506,107.58590832539264,106.01301492882256,106.34017944335938,691900,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.005369388497732608,106.92528533935548,0.005487127178792406,1,2019-09-30,2019-12-31
2020-01-27,106.04446892545148,107.26503567056052,105.4467713874324,106.92528533935548,357700,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.005487127178792406,105.61664581298828,-0.012314333048324855,0,2019-09-30,2019-12-31
2020-01-28,106.32759672111,106.956754098158,104.74841516078426,105.61664581298828,487500,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.012314333048324855,103.2006607055664,-0.023140734441854605,0,2019-09-30,2019-12-31
2020-01-29,106.1388238471598,106.1388238471598,102.86720813833098,103.2006607055664,549000,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.023140734441854605,103.70401000976562,0.004865528607511216,1,2019-09-30,2019-12-31
2020-01-30,103.79837977479396,104.42124902451977,101.29433614085298,103.70401000976562,706400,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.004865528607511216,102.62813568115234,-0.010428661765042868,0,2019-09-30,2019-12-31
2020-01-31,103.74174678995504,104.09407334184824,102.0178523322736,102.62813568115234,352000,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.010428661765042868,98.82803344726562,-0.03773081820293722,0,2019-09-30,2019-12-31
2020-02-03,102.62813945404557,102.62813945404557,97.51938506342528,98.82803344726562,1992700,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.03773081820293722,98.5260772705078,-0.0030600468496269073,0,2019-09-30,2019-12-31
2020-02-04,98.90356604461456,100.28771075003758,97.52570945869616,98.5260772705078,2196900,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.0030600468496269073,98.5260772705078,0.0,0,2019-09-30,2019-12-31
2020-02-05,98.5260772705078,98.5260772705078,98.5260772705078,98.5260772705078,0,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.0,100.21218872070312,0.016968568169342113,1,2019-09-30,2019-12-31
2020-02-06,99.40057990836564,100.97976150765422,99.39428219032476,100.21218872070312,1292300,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.016968568169342113,98.5323715209961,-0.016904686102583888,0,2019-09-30,2019-12-31
2020-02-07,101.2880848643018,101.2880848643018,98.14858500332194,98.5323715209961,1255900,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.016904686102583888,98.11078643798828,-0.0042878250461644285,0,2019-09-30,2019-12-31
2020-02-10,98.53232065780423,99.40684888104173,96.95942747930674,98.11078643798828,598200,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.0042878250461644285,97.2677230834961,-0.008630105624964024,0,2019-09-30,2019-12-31
2020-02-11,99.40685407801485,99.40685407801485,95.75773979308995,97.2677230834961,792100,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.008630105624964024,98.60784149169922,0.013683578361536775,1,2019-09-30,2019-12-31
2020-02-12,98.05418948043464,99.97311196521228,96.89653251103296,98.60784149169922,667200,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.013683578361536775,100.25621795654295,0.016578302007647316,1,2019-09-30,2019-12-31
2020-02-13,98.7147749165926,100.66516635478794,97.20480126134213,100.25621795654295,530300,-0.0958333333333333,-0.0958333333333333,1,0,1,0,0.128999,-0.774062,0.016578302007647316,102.08706665039062,0.018096955023839456,1,2019-09-30,2019-12-31
2020-02-14,100.6022549422664,102.55264653859352,100.13038693672073,102.08706665039062,1241700,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.018096955023839456,106.32760620117188,0.04069890869790882,1,2019-09-30,2019-12-31
2020-02-17,101.04268760284266,107.90049978402944,99.09858383829348,106.32760620117188,4521300,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.04069890869790882,108.07666015625,0.016315839096222362,1,2019-09-30,2019-12-31
2020-02-18,106.32760330772318,110.4171265118664,106.32760330772318,108.07666015625,5376100,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.016315839096222362,108.07666015625,0.0,0,2019-09-30,2019-12-31
2020-02-19,108.07666015625,108.07666015625,108.07666015625,108.07666015625,0,0.0958333333333333,0.0958333333333333,1,1,0,0,0.128999,-0.774062,0.0,105.56002807617188,-0.023561013976703293,0,2019-09-30,2019-12-31
2020-02-20,105.71102930862604,106.32760087416548,103.81097126767634,105.56002807617188,1321800,-0.07152777777777775,-0.1430555555555555,2,0,1,1,0.128999,-0.774062,-0.023561013976703293,104.62258911132812,-0.008920292205960578,0,2019-09-30,2019-12-31
2020-02-21,105.69845258493292,106.9504793781648,104.44013767320752,104.62258911132812,577200,0.0958333333333333,0.0958333333333333,1,1,0,0,0.128999,-0.774062,-0.008920292205960578,101.57744598388672,-0.029537963248965404,0,2019-09-30,2019-12-31
2020-02-24,106.26466603278392,106.26466603278392,100.74066560788128,101.57744598388672,1465100,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.029537963248965404,99.91647338867188,-0.016486951308047004,0,2019-09-30,2019-12-31
2020-02-25,100.6022525698498,101.9234867942918,99.46977706338969,99.91647338867188,1237100,0.1430555555555555,0.1430555555555555,1,1,0,0,0.128999,-0.774062,-0.016486951308047004,99.2747573852539,-0.006443237696858617,0,2019-09-30,2019-12-31
2020-02-26,100.03604218191312,101.29435717791203,97.2048334409156,99.2747573852539,718900,-0.0958333333333333,-0.1916666666666666,2,0,2,0,0.128999,-0.774062,-0.006443237696858617,100.4323959350586,0.01159349073832594,1,2019-09-30,2019-12-31
2020-02-27,98.15483968467822,102.07449708566624,95.00276465772824,100.4323959350586,956400,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.01159349073832594,100.4323959350586,0.0,0,2019-09-30,2019-12-31
2020-02-28,100.4323959350586,100.4323959350586,100.4323959350586,100.4323959350586,0,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.0,100.64630889892578,0.0021276548875821533,1,2019-09-30,2019-12-31
2020-03-02,100.03602545986692,101.29434024552562,98.84063025356312,100.64630889892578,1376300,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.0021276548875821533,100.73438262939452,0.0008746989139396533,1,2019-09-30,2019-12-31
2020-03-03,101.1496287800552,102.52118718049424,100.04230571162674,100.73438262939452,1025300,-0.1666666666666666,-0.1666666666666666,1,0,1,0,0.128999,-0.774062,0.0008746989139396533,100.46383666992188,-0.00268934907552687,0,2019-09-30,2019-12-31
2020-03-04,100.66517162125024,100.88538052424327,98.9035291978426,100.46383666992188,301200,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.00268934907552687,97.24254608154295,-0.032589496028560205,0,2019-09-30,2019-12-31
2020-03-05,101.10557133399992,102.3953456570895,96.33026996039406,97.24254608154295,1503700,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.032589496028560205,94.00240325927734,-0.03388798405336324,0,2019-09-30,2019-12-31
2020-03-06,96.89023323141744,97.20481191074022,93.42357964134494,94.00240325927734,1001000,-0.016203703703703703,-0.048611111111111105,3,1,2,0,0.128999,-0.774062,-0.03388798405336324,87.42771911621094,-0.07250796379253632,0,2019-09-30,2019-12-31
2020-03-09,87.42771911621094,88.05057881653428,87.42771911621094,87.42771911621094,1098800,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.07250796379253632,91.35994720458984,0.043994783285617345,1,2019-09-30,2019-12-31
2020-03-10,87.42771358687624,92.48613468862392,86.82371827911635,91.35994720458984,2319100,-0.1194444444444444,-0.1194444444444444,1,0,1,0,0.128999,-0.774062,0.043994783285617345,93.00833892822266,0.01788198700405541,1,2019-09-30,2019-12-31
2020-03-11,91.8632678603332,95.31734541767206,91.85697974244304,93.00833892822266,2048900,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.01788198700405541,86.66644287109375,-0.07062239494090417,0,2019-09-30,2019-12-31
2020-03-12,91.24042043880225,91.24042043880225,86.50286538235694,86.66644287109375,1954500,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.07062239494090417,87.65420532226562,0.01133282870573904,1,2019-09-30,2019-12-31
2020-03-13,84.8104114539966,89.34034238740675,80.60134730830771,87.65420532226562,1962000,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.01133282870573904,81.08580017089844,-0.07789173337311972,0,2019-09-30,2019-12-31
2020-03-16,83.72197093290585,85.56539731100555,81.08580017089844,81.08580017089844,1145000,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.07789173337311972,81.08580017089844,0.0,0,2019-09-30,2019-12-31
2020-03-17,81.08580017089844,81.08580017089844,81.08580017089844,81.08580017089844,0,-0.0722222222222222,-0.0722222222222222,1,0,1,0,0.128999,-0.774062,0.0,69.38347625732422,-0.15585911053114287,0,2019-09-30,2019-12-31
2020-03-18,72.98225729905042,74.86972947057758,69.38347625732422,69.38347625732422,1349800,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.15585911053114287,69.03345489501953,-0.005057504244185829,0,2019-09-30,2019-12-31
2020-03-19,64.18431127750624,71.90984662371523,64.18431127750624,69.03345489501953,3119100,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.005057504244185829,73.2462387084961,0.05923565724455049,1,2019-09-30,2019-12-31
2020-03-20,73.81897309143667,73.91442963111365,67.45526851458868,73.2462387084961,2936000,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.05923565724455049,73.2462387084961,0.0,0,2019-09-30,2019-12-31
2020-03-23,73.2462387084961,73.2462387084961,73.2462387084961,73.2462387084961,0,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.0,67.7543716430664,-0.07793791411430195,0,2019-09-30,2019-12-31
2020-03-24,67.7543716430664,67.7543716430664,67.7543716430664,67.7543716430664,250196,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.07793791411430195,62.68886184692383,-0.07770519391118036,0,2019-09-30,2019-12-31
2020-03-25,62.67613171754146,63.63705257079456,62.67613171754146,62.68886184692383,1741689,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.07770519391118036,64.85887908935547,0.034030028864084017,1,2019-09-30,2019-12-31
2020-03-26,59.182455491330174,65.8643456274481,59.182455491330174,64.85887908935547,1249833,0.0,0.0,0,0,0,0,0.128999,-0.774062,0.034030028864084017,63.67522430419922,-0.018418275227072733,0,2019-09-30,2019-12-31
2020-03-27,64.85887370415777,65.3870623315296,60.77337666823433,63.67522430419922,1735110,0.24999999999999994,0.4999999999999999,2,2,0,0,0.128999,-0.774062,-0.018418275227072733,63.42704772949219,-0.0039051526952524895,0,2019-09-30,2019-12-31
2020-03-30,63.675231840620334,64.26705661064632,60.83701994134011,63.42704772949219,854399,0.0,0.0,0,0,0,0,0.128999,-0.774062,-0.0039051526952524895,65.69253540039062,0.035094911797727946,1,2019-09-30,2019-12-31
2020-03-31,64.20979082234103,67.77346500659286,62.07795040583413,65.69253540039062,1822626,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.035094911797727946,65.36161041259766,-0.005050213239478296,0,2020-03-31,2019-12-31
2020-04-01,65.54615843157296,66.50071413688714,63.63704702094463,65.36161041259766,1281566,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.005050213239478296,68.04073333740234,0.04017145613928186,1,2020-03-31,2019-12-31
2020-04-02,64.90979161306039,68.66437856954606,64.28614638091668,68.04073333740234,4071169,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.04017145613928186,69.3007583618164,0.018349303804813033,1,2020-03-31,2019-12-31
2020-04-03,68.72802385863663,70.9553209281295,67.77346797171113,69.3007583618164,2307559,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.018349303804813033,66.15071105957031,-0.04652020960488912,0,2020-03-31,2019-12-31
2020-04-06,68.72801350817554,69.04619875589856,65.54616103094519,66.15071105957031,1491602,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.04652020960488912,68.74710083007812,0.03849892621014739,1,2020-03-31,2019-12-31
2020-04-07,66.62798600798546,69.30074488466995,66.62798600798546,68.74710083007812,1644171,0.5,0.5,1,1,0,0,0.109689,-0.774062,0.03849892621014739,67.88163757324219,-0.012669001306012007,0,2020-03-31,2019-12-31
2020-04-08,67.81163643240694,68.72801147234372,63.961597962075366,67.88163757324219,998238,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.012669001306012007,69.02073669433594,0.016641426641411883,1,2020-03-31,2019-12-31
2020-04-09,68.72800687728794,69.98165740918378,68.47982279641853,69.02073669433594,3047815,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.016641426641411883,69.39620971679688,0.0054252597409645276,1,2020-03-31,2019-12-31
2020-04-10,68.98256789246128,69.68257451934815,67.45527761690323,69.39620971679688,565234,0.1666666666666666,0.1666666666666666,1,1,0,0,0.109689,-0.774062,0.0054252597409645276,67.46798706054688,-0.028179031380330954,0,2020-03-31,2019-12-31
2020-04-13,68.53708951706659,68.5816352504582,66.62797833436144,67.46798706054688,741935,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.028179031380330954,67.83708190917969,0.00545575663883735,1,2020-03-31,2019-12-31
2020-04-14,68.09163103360046,69.36437180058365,67.45526065010887,67.83708190917969,627123,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.00545575663883735,67.65254974365234,-0.002723932117544514,0,2020-03-31,2019-12-31
2020-04-15,68.2507395977283,69.04620276320298,67.07345508385013,67.65254974365234,1492630,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.002723932117544514,66.76162719726562,-0.013256571798308414,0,2020-03-31,2019-12-31
2020-04-16,67.83708997170444,68.31436781604822,66.18252774900361,66.76162719726562,502499,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.013256571798308414,67.10526275634766,0.005134000110035508,1,2020-03-31,2019-12-31
2020-04-17,66.24616361032274,70.0007502780804,65.86434230710292,67.10526275634766,3071493,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.005134000110035508,68.41619110107422,0.0193470361784005,1,2020-03-31,2019-12-31
2020-04-20,68.09164079951171,69.0461965116544,66.50707967678885,68.41619110107422,3160104,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0193470361784005,66.57073211669922,-0.02734448537136025,0,2020-03-31,2019-12-31
2020-04-21,68.09165753682217,69.49167098338069,66.18254564326641,66.57073211669922,2587870,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.02734448537136025,64.83343505859375,-0.026443579832974073,0,2020-03-31,2019-12-31
2020-04-22,66.18254248007001,67.38528252711534,64.2734306777603,64.83343505859375,6189665,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.026443579832974073,64.85887908935547,0.000392375311602855,1,2020-03-31,2019-12-31
2020-04-23,64.59160464913992,65.54616038287105,62.99431336192913,64.85887908935547,3906451,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.000392375311602855,65.03070068359375,0.0026456578697198196,1,2020-03-31,2019-12-31
2020-04-24,64.86524299992266,65.86434445591868,64.43251088079002,65.03070068359375,844227,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0026456578697198196,64.83979797363281,-0.002939895502552581,0,2020-03-31,2019-12-31
2020-04-27,65.44434808226545,65.44434808226545,63.637057966476185,64.83979797363281,565715,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.002939895502552581,64.29889678955078,-0.008377107237409476,0,2020-03-31,2019-12-31
2020-04-28,64.83981091923769,65.22799743874643,63.96798130318766,64.29889678955078,523263,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.008377107237409476,63.84068298339844,-0.0071518224118429785,0,2020-03-31,2019-12-31
2020-04-29,64.89706025479383,64.90978552746745,63.63704463477201,63.84068298339844,670450,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.0071518224118429785,64.06340789794922,0.0034826898520226024,1,2020-03-31,2019-12-31
2020-04-30,64.27341129811266,64.97341777686991,63.63704088922047,64.06340789794922,1524935,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0034826898520226024,64.06340789794922,0.0,0,2020-03-31,2019-12-31
2020-05-01,64.06340789794922,64.06340789794922,64.06340789794922,64.06340789794922,0,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0,63.2552375793457,-0.012695409539993818,0,2020-03-31,2019-12-31
2020-05-04,64.14615737583948,64.14615737583948,63.00705343780332,63.2552375793457,700132,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.012695409539993818,61.96976089477539,-0.020531393194136882,0,2020-03-31,2019-12-31
2020-05-05,63.38250425802552,63.95523871003528,61.72794183953654,61.96976089477539,1847628,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.020531393194136882,60.315189361572266,-0.02706257000770318,0,2020-03-31,2019-12-31
2020-05-06,62.36430294959255,62.36430294959255,59.81882119654796,60.315189361572266,3025074,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.02706257000770318,61.218841552734375,0.014871042089207975,1,2020-03-31,2019-12-31
2020-05-07,60.455198877384525,62.682495678130266,59.81882836288574,61.218841552734375,5017246,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.014871042089207975,60.82429504394531,-0.0064657119491702275,0,2020-03-31,2019-12-31
2020-05-08,61.72794001083346,62.04612526862126,59.97792109300055,60.82429504394531,2737838,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.0064657119491702275,60.6015739440918,-0.003668433283290362,0,2020-03-31,2019-12-31
2020-05-11,61.40976246410127,61.40976246410127,60.07975025000071,60.6015739440918,1068653,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.003668433283290362,61.73429489135742,0.01851874400380904,1,2020-03-31,2019-12-31
2020-05-12,60.77337421192351,62.16702696476757,59.882454666064845,61.73429489135742,2768151,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.01851874400380904,63.06429672241211,0.021315179429735487,1,2020-03-31,2019-12-31
2020-05-13,62.52974799270343,64.20340015942865,62.52974799270343,63.06429672241211,3947277,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.021315179429735487,62.205223083496094,-0.013715820223188402,0,2020-03-31,2019-12-31
2020-05-14,63.547965371713296,63.547965371713296,61.9252184796602,62.205223083496094,883990,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.013715820223188402,62.37067413330078,0.0026562304712269835,1,2020-03-31,2019-12-31
2020-05-15,61.73430363259813,63.00067956956235,61.72793856815705,62.37067413330078,855391,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0026562304712269835,61.92520904541016,-0.007167847940851679,0,2020-03-31,2019-12-31
2020-05-18,62.370671288658045,62.370671288658045,61.16156642144434,61.92520904541016,845984,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.007167847940851679,62.78432083129883,0.013778022856918426,1,2020-03-31,2019-12-31
2020-05-19,61.41612317694982,63.471597335820334,61.40975811201182,62.78432083129883,1438689,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.013778022856918426,62.05248641967773,-0.011724791934947909,0,2020-03-31,2019-12-31
2020-05-20,62.77794837327067,62.77794837327067,61.86157333499689,62.05248641967773,527046,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.011724791934947909,61.918853759765625,-0.0021558645970314316,0,2020-03-31,2019-12-31
2020-05-21,62.59977002439896,62.59977002439896,61.7279406610333,61.918853759765625,610771,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.0021558645970314316,61.918853759765625,0.0,0,2020-03-31,2019-12-31
2020-05-22,61.918853759765625,61.918853759765625,61.918853759765625,61.918853759765625,0,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0,61.918853759765625,0.0,0,2020-03-31,2019-12-31
2020-05-25,61.918853759765625,61.918853759765625,61.918853759765625,61.918853759765625,0,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0,61.918853759765625,0.0,0,2020-03-31,2019-12-31
2020-05-26,61.918853759765625,61.918853759765625,61.918853759765625,61.918853759765625,0,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0,61.918853759765625,0.0,0,2020-03-31,2019-12-31
2020-05-27,61.918853759765625,61.918853759765625,61.918853759765625,61.918853759765625,0,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0,60.938846588134766,-0.01595387110795521,0,2020-03-31,2019-12-31
2020-05-28,61.73430979339662,62.04613001042508,60.46156866497765,60.938846588134766,1094228,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.01595387110795521,61.29520034790039,0.005830695755853377,1,2020-03-31,2019-12-31
2020-05-29,61.72156737581097,62.36430287714196,60.61428417395685,61.29520034790039,2144182,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.005830695755853377,62.35793685913086,0.017189417153061548,1,2020-03-31,2019-12-31
2020-06-01,61.47974741663237,62.92430615144903,61.09792613098612,62.35793685913086,1715357,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.017189417153061548,64.78887939453125,0.038243015069491015,1,2020-03-31,2019-12-31
2020-06-02,62.36430933032784,65.70525447302397,62.116125222423,64.78887939453125,5783412,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.038243015069491015,64.0761489868164,-0.01106177035447331,0,2020-03-31,2019-12-31
2020-06-03,65.22797807032165,65.99162074958404,63.73250832461181,64.0761489868164,3335089,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.01106177035447331,63.63704681396485,-0.006876406158988324,0,2020-03-31,2019-12-31
2020-06-04,64.07614399062004,64.2734172821045,63.2234050386498,63.63704681396485,1805623,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.006876406158988324,63.866153717041016,0.0035937474306315664,1,2020-03-31,2019-12-31
2020-06-05,63.63705991294463,64.23524982976546,63.350695085385325,63.866153717041016,483742,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0035937474306315664,64.5788803100586,0.011097881884323257,1,2020-03-31,2019-12-31
2020-06-08,63.86614360404905,65.35524823975844,63.1343165599081,64.5788803100586,2246527,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.011097881884323257,64.98615264892578,0.006286783879454916,1,2020-03-31,2019-12-31
2020-06-09,64.90978644643926,65.5461569017965,64.02523190190237,64.98615264892578,5320915,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.006286783879454916,67.64048767089844,0.0400325227749434,1,2020-03-31,2019-12-31
2020-06-10,65.70771819626718,68.08502622295546,64.97326618913026,67.64048767089844,3483159,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.0400325227749434,66.69988250732422,-0.014003542394134705,0,2020-03-31,2019-12-31
2020-06-11,67.64694046021322,67.98195171690868,66.51949145254301,66.69988250732422,2211304,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.014003542394134705,64.84443664550781,-0.028212072369711017,0,2020-03-31,2019-12-31
2020-06-12,66.03631053553043,66.03631053553043,64.49653744407138,64.84443664550781,1705182,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.028212072369711017,63.68476104736328,-0.018045815108577834,0,2020-03-31,2019-12-31
2020-06-15,65.06991365778958,65.06991365778958,63.29820808789927,63.68476104736328,1078744,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.018045815108577834,64.0713119506836,0.00605140834182194,1,2020-03-31,2019-12-31
2020-06-16,63.3046499983481,64.74778329450231,63.3046499983481,64.0713119506836,418642,0.0,0.0,0,0,0,0,0.109689,-0.774062,0.00605140834182194,63.4979248046875,-0.008989487150684816,0,2020-03-31,2019-12-31
2020-06-17,64.74778410051479,65.55310479828239,62.81501442587256,63.4979248046875,3118675,0.0,0.0,0,0,0,0,0.109689,-0.774062,-0.008989487150684816,64.0519790649414,0.008687701491954414,1,2020-03-31,2019-12-31
